frame,track_id,x,y,w,h,confidence,class_id,class_name,fps,video_width,video_height
630,4734,886,638,58,78,tensor(0.3167),3,motorcycle,28,1920,1084
631,13,1326,567,91,84,tensor(0.5009),3,motorcycle,28,1920,1084
631,21,1453,762,48,102,tensor(0.3189),3,motorcycle,28,1920,1084
631,3086,289,588,101,89,tensor(0.6577),3,motorcycle,28,1920,1084
631,3240,759,707,76,133,tensor(0.7127),3,motorcycle,28,1920,1084
631,1794,890,663,50,53,tensor(0.5715),3,motorcycle,28,1920,1084
631,3455,1077,670,54,97,tensor(0.6455),3,motorcycle,28,1920,1084
631,3519,784,610,55,64,tensor(0.2740),3,motorcycle,28,1920,1084
631,573,684,255,23,42,tensor(0.2625),3,motorcycle,28,1920,1084
631,4130,1232,658,65,108,tensor(0.7562),3,motorcycle,28,1920,1084
631,3272,1132,533,51,86,tensor(0.5832),3,motorcycle,28,1920,1084
631,4206,857,528,75,105,tensor(0.3121),3,motorcycle,28,1920,1084
631,4232,821,275,44,31,tensor(0.3329),3,motorcycle,28,1920,1084
631,4280,1166,778,69,126,tensor(0.7377),3,motorcycle,28,1920,1084
631,4473,1125,602,32,82,tensor(0.2780),3,motorcycle,28,1920,1084
631,4576,960,363,49,46,tensor(0.3257),3,motorcycle,28,1920,1084
631,4634,1158,647,56,88,tensor(0.2794),3,motorcycle,28,1920,1084
631,4687,803,481,54,81,tensor(0.7679),3,motorcycle,28,1920,1084
631,4734,886,637,58,78,tensor(0.2418),3,motorcycle,28,1920,1084
632,13,1326,567,91,84,tensor(0.4995),3,motorcycle,28,1920,1084
632,21,1453,762,48,102,tensor(0.3199),3,motorcycle,28,1920,1084
632,3086,289,588,101,89,tensor(0.6554),3,motorcycle,28,1920,1084
632,3240,759,707,76,134,tensor(0.7124),3,motorcycle,28,1920,1084
632,1794,890,664,50,52,tensor(0.5674),3,motorcycle,28,1920,1084
632,3455,1077,669,54,97,tensor(0.6359),3,motorcycle,28,1920,1084
632,3519,784,610,55,64,tensor(0.2713),3,motorcycle,28,1920,1084
632,573,684,255,23,42,tensor(0.2620),3,motorcycle,28,1920,1084
632,4130,1232,658,65,108,tensor(0.7555),3,motorcycle,28,1920,1084
632,3272,1132,533,51,86,tensor(0.5804),3,motorcycle,28,1920,1084
632,4206,857,527,75,106,tensor(0.3049),3,motorcycle,28,1920,1084
632,4232,821,276,44,30,tensor(0.3299),3,motorcycle,28,1920,1084
632,4280,1166,776,69,126,tensor(0.7510),3,motorcycle,28,1920,1084
632,4473,1125,602,32,81,tensor(0.2763),3,motorcycle,28,1920,1084
632,4576,960,362,49,46,tensor(0.3225),3,motorcycle,28,1920,1084
632,4634,1159,647,54,87,tensor(0.2951),3,motorcycle,28,1920,1084
632,4687,802,482,53,81,tensor(0.7658),3,motorcycle,28,1920,1084
632,4734,886,636,59,79,tensor(0.2385),3,motorcycle,28,1920,1084
633,13,1327,567,90,84,tensor(0.4773),3,motorcycle,28,1920,1084
633,21,1453,762,48,102,tensor(0.3008),3,motorcycle,28,1920,1084
633,3086,289,588,102,89,tensor(0.6248),3,motorcycle,28,1920,1084
633,3240,759,708,76,134,tensor(0.7127),3,motorcycle,28,1920,1084
633,1794,890,664,50,52,tensor(0.5722),3,motorcycle,28,1920,1084
633,3455,1076,669,55,97,tensor(0.6287),3,motorcycle,28,1920,1084
633,3519,784,610,55,64,tensor(0.2938),3,motorcycle,28,1920,1084
633,573,684,254,24,43,tensor(0.2677),3,motorcycle,28,1920,1084
633,4130,1232,658,65,108,tensor(0.7559),3,motorcycle,28,1920,1084
633,3272,1132,534,52,85,tensor(0.6055),3,motorcycle,28,1920,1084
633,4206,858,527,75,106,tensor(0.3604),3,motorcycle,28,1920,1084
633,4232,821,276,44,30,tensor(0.3214),3,motorcycle,28,1920,1084
633,4280,1166,775,68,125,tensor(0.7660),3,motorcycle,28,1920,1084
633,4473,1125,601,32,81,tensor(0.2603),3,motorcycle,28,1920,1084
633,4576,961,363,47,46,tensor(0.3513),3,motorcycle,28,1920,1084
633,4634,1159,646,53,85,tensor(0.3222),3,motorcycle,28,1920,1084
633,4687,800,485,51,80,tensor(0.7749),3,motorcycle,28,1920,1084
633,4734,886,636,59,79,tensor(0.2602),3,motorcycle,28,1920,1084
634,13,1327,567,91,84,tensor(0.4761),3,motorcycle,28,1920,1084
634,21,1453,762,48,102,tensor(0.3041),3,motorcycle,28,1920,1084
634,3086,289,588,102,89,tensor(0.6210),3,motorcycle,28,1920,1084
634,3240,759,708,75,134,tensor(0.7114),3,motorcycle,28,1920,1084
634,1794,890,664,49,51,tensor(0.5463),3,motorcycle,28,1920,1084
634,3455,1076,668,56,98,tensor(0.5760),3,motorcycle,28,1920,1084
634,3519,784,609,55,66,tensor(0.3256),3,motorcycle,28,1920,1084
634,573,683,254,25,44,tensor(0.2790),3,motorcycle,28,1920,1084
634,4130,1232,657,65,108,tensor(0.7551),3,motorcycle,28,1920,1084
634,3272,1133,534,52,85,tensor(0.5938),3,motorcycle,28,1920,1084
634,4206,858,528,75,105,tensor(0.3826),3,motorcycle,28,1920,1084
634,4232,821,275,44,31,tensor(0.3362),3,motorcycle,28,1920,1084
634,4280,1166,773,67,124,tensor(0.7725),3,motorcycle,28,1920,1084
634,4473,1126,600,31,79,tensor(0.2445),3,motorcycle,28,1920,1084
634,4576,962,364,46,45,tensor(0.3352),3,motorcycle,28,1920,1084
634,4634,1158,642,55,88,tensor(0.3840),3,motorcycle,28,1920,1084
634,4687,796,488,51,79,tensor(0.7548),3,motorcycle,28,1920,1084
634,4734,886,637,58,78,tensor(0.2374),3,motorcycle,28,1920,1084
635,13,1327,566,91,85,tensor(0.4754),3,motorcycle,28,1920,1084
635,21,1453,762,48,102,tensor(0.3157),3,motorcycle,28,1920,1084
635,1597,283,538,44,81,tensor(0.1580),3,motorcycle,28,1920,1084
635,3086,288,587,103,90,tensor(0.6184),3,motorcycle,28,1920,1084
635,3240,759,708,75,134,tensor(0.7117),3,motorcycle,28,1920,1084
635,3751,784,234,20,37,tensor(0.2652),3,motorcycle,28,1920,1084
635,1794,890,664,49,51,tensor(0.5407),3,motorcycle,28,1920,1084
635,3455,1076,667,56,99,tensor(0.5912),3,motorcycle,28,1920,1084
635,3519,783,610,56,65,tensor(0.3092),3,motorcycle,28,1920,1084
635,573,683,253,25,45,tensor(0.2994),3,motorcycle,28,1920,1084
635,4130,1232,658,64,107,tensor(0.7542),3,motorcycle,28,1920,1084
635,3272,1133,537,52,82,tensor(0.6102),3,motorcycle,28,1920,1084
635,4206,858,528,74,104,tensor(0.4032),3,motorcycle,28,1920,1084
635,4232,821,275,44,31,tensor(0.3373),3,motorcycle,28,1920,1084
635,4280,1166,771,66,122,tensor(0.7817),3,motorcycle,28,1920,1084
635,4473,1126,599,32,80,tensor(0.2699),3,motorcycle,28,1920,1084
635,4576,962,364,45,44,tensor(0.3502),3,motorcycle,28,1920,1084
635,4634,1158,637,55,88,tensor(0.2503),3,motorcycle,28,1920,1084
635,4687,792,490,52,79,tensor(0.7493),3,motorcycle,28,1920,1084
635,4708,859,550,50,85,tensor(0.1997),3,motorcycle,28,1920,1084
635,4734,887,638,57,77,tensor(0.2290),3,motorcycle,28,1920,1084
636,13,1326,566,92,85,tensor(0.5072),3,motorcycle,28,1920,1084
636,21,1453,762,48,102,tensor(0.3185),3,motorcycle,28,1920,1084
636,1597,283,538,44,81,tensor(0.1643),3,motorcycle,28,1920,1084
636,3086,288,587,103,90,tensor(0.6406),3,motorcycle,28,1920,1084
636,3240,759,708,74,133,tensor(0.7055),3,motorcycle,28,1920,1084
636,1794,890,664,49,51,tensor(0.5521),3,motorcycle,28,1920,1084
636,3455,1076,666,56,100,tensor(0.5695),3,motorcycle,28,1920,1084
636,3519,783,610,56,65,tensor(0.3093),3,motorcycle,28,1920,1084
636,573,684,254,24,43,tensor(0.2920),3,motorcycle,28,1920,1084
636,4130,1232,658,64,107,tensor(0.7561),3,motorcycle,28,1920,1084
636,3272,1132,538,53,82,tensor(0.5957),3,motorcycle,28,1920,1084
636,4206,858,527,74,105,tensor(0.3910),3,motorcycle,28,1920,1084
636,4232,821,275,44,31,tensor(0.3710),3,motorcycle,28,1920,1084
636,4280,1166,766,66,122,tensor(0.7579),3,motorcycle,28,1920,1084
636,4473,1127,600,31,78,tensor(0.2831),3,motorcycle,28,1920,1084
636,4576,962,365,45,43,tensor(0.3585),3,motorcycle,28,1920,1084
636,4634,1161,649,49,81,tensor(0.2124),3,motorcycle,28,1920,1084
636,4687,790,497,48,74,tensor(0.7443),3,motorcycle,28,1920,1084
636,4734,887,639,56,76,tensor(0.1792),3,motorcycle,28,1920,1084
636,4772,497,385,65,65,tensor(0.6084),3,motorcycle,28,1920,1084
637,13,1326,566,92,85,tensor(0.5112),3,motorcycle,28,1920,1084
637,21,1453,762,48,102,tensor(0.3146),3,motorcycle,28,1920,1084
637,3086,288,587,103,90,tensor(0.6403),3,motorcycle,28,1920,1084
637,3240,759,708,74,133,tensor(0.7069),3,motorcycle,28,1920,1084
637,1794,889,664,50,51,tensor(0.5442),3,motorcycle,28,1920,1084
637,3455,1076,666,56,100,tensor(0.5474),3,motorcycle,28,1920,1084
637,3519,783,610,56,65,tensor(0.3057),3,motorcycle,28,1920,1084
637,573,684,255,24,42,tensor(0.2899),3,motorcycle,28,1920,1084
637,4130,1232,658,64,107,tensor(0.7539),3,motorcycle,28,1920,1084
637,3272,1132,539,53,82,tensor(0.5887),3,motorcycle,28,1920,1084
637,4206,858,527,74,105,tensor(0.3836),3,motorcycle,28,1920,1084
637,4232,821,275,44,31,tensor(0.3728),3,motorcycle,28,1920,1084
637,4280,1165,764,67,123,tensor(0.7591),3,motorcycle,28,1920,1084
637,4473,1127,600,32,79,tensor(0.2884),3,motorcycle,28,1920,1084
637,4576,962,365,44,43,tensor(0.3528),3,motorcycle,28,1920,1084
637,4634,1161,652,49,79,tensor(0.2175),3,motorcycle,28,1920,1084
637,4687,789,499,47,73,tensor(0.7436),3,motorcycle,28,1920,1084
637,4734,887,640,56,75,tensor(0.2319),3,motorcycle,28,1920,1084
637,4772,497,388,64,62,tensor(0.6057),3,motorcycle,28,1920,1084
638,13,1326,566,92,85,tensor(0.5136),3,motorcycle,28,1920,1084
638,21,1453,762,48,102,tensor(0.3011),3,motorcycle,28,1920,1084
638,1597,283,539,44,80,tensor(0.1616),3,motorcycle,28,1920,1084
638,3086,288,587,103,90,tensor(0.6384),3,motorcycle,28,1920,1084
638,3240,758,709,75,134,tensor(0.7061),3,motorcycle,28,1920,1084
638,1794,889,664,51,51,tensor(0.5338),3,motorcycle,28,1920,1084
638,3455,1075,666,57,100,tensor(0.5419),3,motorcycle,28,1920,1084
638,3519,783,610,56,65,tensor(0.3195),3,motorcycle,28,1920,1084
638,573,684,256,23,41,tensor(0.2702),3,motorcycle,28,1920,1084
638,4130,1232,658,64,107,tensor(0.7556),3,motorcycle,28,1920,1084
638,3272,1131,538,53,82,tensor(0.5774),3,motorcycle,28,1920,1084
638,4206,858,527,74,105,tensor(0.3685),3,motorcycle,28,1920,1084
638,4232,821,275,44,31,tensor(0.3817),3,motorcycle,28,1920,1084
638,4280,1165,761,66,122,tensor(0.7782),3,motorcycle,28,1920,1084
638,4473,1126,601,32,77,tensor(0.2712),3,motorcycle,28,1920,1084
638,4576,963,365,43,43,tensor(0.3427),3,motorcycle,28,1920,1084
638,4687,785,502,47,71,tensor(0.7335),3,motorcycle,28,1920,1084
638,4734,887,639,56,76,tensor(0.2511),3,motorcycle,28,1920,1084
638,4772,489,388,64,62,tensor(0.6043),3,motorcycle,28,1920,1084
639,13,1327,566,91,85,tensor(0.5089),3,motorcycle,28,1920,1084
639,21,1453,762,48,102,tensor(0.2884),3,motorcycle,28,1920,1084
639,3086,288,586,103,92,tensor(0.6451),3,motorcycle,28,1920,1084
639,3240,759,709,75,134,tensor(0.7108),3,motorcycle,28,1920,1084
639,3751,787,236,18,35,tensor(0.2689),3,motorcycle,28,1920,1084
639,1794,889,664,51,51,tensor(0.5236),3,motorcycle,28,1920,1084
639,3519,783,610,56,65,tensor(0.3282),3,motorcycle,28,1920,1084
639,573,683,255,25,43,tensor(0.2261),3,motorcycle,28,1920,1084
639,4130,1233,658,63,107,tensor(0.7475),3,motorcycle,28,1920,1084
639,3272,1130,539,53,80,tensor(0.5257),3,motorcycle,28,1920,1084
639,4206,858,528,74,104,tensor(0.3274),3,motorcycle,28,1920,1084
639,4232,821,275,44,31,tensor(0.4016),3,motorcycle,28,1920,1084
639,4280,1165,758,66,122,tensor(0.7776),3,motorcycle,28,1920,1084
639,4473,1125,600,32,76,tensor(0.2270),3,motorcycle,28,1920,1084
639,4576,963,365,43,43,tensor(0.3675),3,motorcycle,28,1920,1084
639,4687,781,503,47,72,tensor(0.7341),3,motorcycle,28,1920,1084
639,4734,887,638,57,77,tensor(0.2888),3,motorcycle,28,1920,1084
639,4772,479,393,60,57,tensor(0.6790),3,motorcycle,28,1920,1084
640,6,982,467,49,69,tensor(0.1050),3,motorcycle,28,1920,1084
640,13,1328,566,90,85,tensor(0.4762),3,motorcycle,28,1920,1084
640,3086,289,589,101,89,tensor(0.4543),3,motorcycle,28,1920,1084
640,3240,759,709,74,134,tensor(0.7046),3,motorcycle,28,1920,1084
640,3751,788,237,17,33,tensor(0.3381),3,motorcycle,28,1920,1084
640,1794,889,664,51,50,tensor(0.3740),3,motorcycle,28,1920,1084
640,3519,782,610,56,66,tensor(0.3034),3,motorcycle,28,1920,1084
640,573,683,252,25,45,tensor(0.1968),3,motorcycle,28,1920,1084
640,4130,1232,656,65,110,tensor(0.7418),3,motorcycle,28,1920,1084
640,3272,1130,539,54,81,tensor(0.5379),3,motorcycle,28,1920,1084
640,4206,861,527,77,107,tensor(0.3344),3,motorcycle,28,1920,1084
640,4232,822,275,43,31,tensor(0.3226),3,motorcycle,28,1920,1084
640,4280,1164,755,67,122,tensor(0.7655),3,motorcycle,28,1920,1084
640,4473,1123,596,37,90,tensor(0.2930),3,motorcycle,28,1920,1084
640,4576,965,363,45,45,tensor(0.5106),3,motorcycle,28,1920,1084
640,4687,775,496,53,81,tensor(0.7544),3,motorcycle,28,1920,1084
640,4734,887,637,57,77,tensor(0.4078),3,motorcycle,28,1920,1084
640,4772,467,390,65,60,tensor(0.6159),3,motorcycle,28,1920,1084
640,3645,1325,581,65,70,tensor(0.2799),3,motorcycle,28,1920,1084
641,6,981,467,50,70,tensor(0.1214),3,motorcycle,28,1920,1084
641,13,1328,566,91,85,tensor(0.4928),3,motorcycle,28,1920,1084
641,21,1453,766,45,93,tensor(0.3036),3,motorcycle,28,1920,1084
641,3086,287,586,104,92,tensor(0.5705),3,motorcycle,28,1920,1084
641,3240,759,709,74,133,tensor(0.7021),3,motorcycle,28,1920,1084
641,3751,789,239,16,31,tensor(0.3974),3,motorcycle,28,1920,1084
641,1794,889,663,51,51,tensor(0.3872),3,motorcycle,28,1920,1084
641,3519,782,611,55,65,tensor(0.2865),3,motorcycle,28,1920,1084
641,573,683,251,26,45,tensor(0.2057),3,motorcycle,28,1920,1084
641,4130,1231,655,65,111,tensor(0.7254),3,motorcycle,28,1920,1084
641,3272,1129,538,55,83,tensor(0.5110),3,motorcycle,28,1920,1084
641,4174,1166,579,56,109,tensor(0.3359),3,motorcycle,28,1920,1084
641,4206,862,527,79,108,tensor(0.3102),3,motorcycle,28,1920,1084
641,4232,822,275,43,31,tensor(0.3365),3,motorcycle,28,1920,1084
641,4280,1164,750,67,123,tensor(0.7421),3,motorcycle,28,1920,1084
641,4473,1123,595,37,94,tensor(0.3069),3,motorcycle,28,1920,1084
641,4576,966,362,45,46,tensor(0.5639),3,motorcycle,28,1920,1084
641,4687,769,492,56,88,tensor(0.7778),3,motorcycle,28,1920,1084
641,4734,886,637,58,77,tensor(0.4500),3,motorcycle,28,1920,1084
641,4772,452,387,70,64,tensor(0.6697),3,motorcycle,28,1920,1084
641,3645,1324,580,65,71,tensor(0.2818),3,motorcycle,28,1920,1084
642,6,981,467,50,70,tensor(0.1330),3,motorcycle,28,1920,1084
642,13,1328,566,91,85,tensor(0.4888),3,motorcycle,28,1920,1084
642,3086,286,585,106,93,tensor(0.5562),3,motorcycle,28,1920,1084
642,3240,760,710,73,133,tensor(0.7161),3,motorcycle,28,1920,1084
642,3751,790,243,15,27,tensor(0.4020),3,motorcycle,28,1920,1084
642,1794,888,663,52,51,tensor(0.4012),3,motorcycle,28,1920,1084
642,3519,782,611,55,65,tensor(0.2778),3,motorcycle,28,1920,1084
642,573,683,251,26,45,tensor(0.2109),3,motorcycle,28,1920,1084
642,4130,1231,655,65,111,tensor(0.7256),3,motorcycle,28,1920,1084
642,3272,1128,538,56,82,tensor(0.4994),3,motorcycle,28,1920,1084
642,4174,1169,577,53,102,tensor(0.4447),3,motorcycle,28,1920,1084
642,4206,863,527,79,108,tensor(0.2966),3,motorcycle,28,1920,1084
642,4232,821,275,44,31,tensor(0.3372),3,motorcycle,28,1920,1084
642,4280,1164,749,65,119,tensor(0.7936),3,motorcycle,28,1920,1084
642,4473,1122,594,38,97,tensor(0.3044),3,motorcycle,28,1920,1084
642,4576,966,362,46,46,tensor(0.5093),3,motorcycle,28,1920,1084
642,4687,766,493,56,90,tensor(0.7791),3,motorcycle,28,1920,1084
642,4734,886,636,58,78,tensor(0.4592),3,motorcycle,28,1920,1084
642,4772,439,385,72,65,tensor(0.6475),3,motorcycle,28,1920,1084
642,3645,1325,580,63,71,tensor(0.2651),3,motorcycle,28,1920,1084
643,6,981,467,50,70,tensor(0.1215),3,motorcycle,28,1920,1084
643,13,1328,566,91,85,tensor(0.5073),3,motorcycle,28,1920,1084
643,3086,286,585,105,93,tensor(0.5956),3,motorcycle,28,1920,1084
643,3240,760,710,73,134,tensor(0.7174),3,motorcycle,28,1920,1084
643,3751,791,240,17,30,tensor(0.3516),3,motorcycle,28,1920,1084
643,1794,888,663,53,51,tensor(0.3827),3,motorcycle,28,1920,1084
643,3519,782,611,55,65,tensor(0.2826),3,motorcycle,28,1920,1084
643,573,684,252,24,44,tensor(0.2299),3,motorcycle,28,1920,1084
643,4130,1232,655,64,111,tensor(0.7083),3,motorcycle,28,1920,1084
643,3272,1127,537,57,84,tensor(0.5536),3,motorcycle,28,1920,1084
643,4174,1169,576,54,99,tensor(0.3875),3,motorcycle,28,1920,1084
643,4206,863,527,80,108,tensor(0.2988),3,motorcycle,28,1920,1084
643,4232,821,275,44,31,tensor(0.3714),3,motorcycle,28,1920,1084
643,4280,1164,746,64,119,tensor(0.7810),3,motorcycle,28,1920,1084
643,4473,1122,593,38,99,tensor(0.2862),3,motorcycle,28,1920,1084
643,4576,966,362,46,47,tensor(0.5052),3,motorcycle,28,1920,1084
643,4687,762,494,56,91,tensor(0.7725),3,motorcycle,28,1920,1084
643,4734,886,636,58,78,tensor(0.4914),3,motorcycle,28,1920,1084
643,4772,429,390,68,60,tensor(0.6279),3,motorcycle,28,1920,1084
643,3645,1325,580,63,71,tensor(0.2637),3,motorcycle,28,1920,1084
644,6,981,467,50,70,tensor(0.1252),3,motorcycle,28,1920,1084
644,13,1328,565,91,86,tensor(0.4957),3,motorcycle,28,1920,1084
644,3086,285,584,107,94,tensor(0.5901),3,motorcycle,28,1920,1084
644,3240,760,710,74,135,tensor(0.7206),3,motorcycle,28,1920,1084
644,3751,791,239,17,30,tensor(0.3512),3,motorcycle,28,1920,1084
644,1794,888,662,53,52,tensor(0.3907),3,motorcycle,28,1920,1084
644,3519,782,611,55,65,tensor(0.2738),3,motorcycle,28,1920,1084
644,573,684,253,24,43,tensor(0.2336),3,motorcycle,28,1920,1084
644,4130,1232,655,64,111,tensor(0.7094),3,motorcycle,28,1920,1084
644,3272,1127,537,57,84,tensor(0.5448),3,motorcycle,28,1920,1084
644,4174,1169,576,54,98,tensor(0.4088),3,motorcycle,28,1920,1084
644,4206,862,527,81,108,tensor(0.2877),3,motorcycle,28,1920,1084
644,4232,822,275,43,31,tensor(0.3618),3,motorcycle,28,1920,1084
644,4280,1164,745,64,118,tensor(0.7826),3,motorcycle,28,1920,1084
644,4473,1122,593,37,99,tensor(0.2858),3,motorcycle,28,1920,1084
644,4576,966,362,46,46,tensor(0.5105),3,motorcycle,28,1920,1084
644,4687,761,495,56,91,tensor(0.7736),3,motorcycle,28,1920,1084
644,4734,886,636,57,78,tensor(0.4814),3,motorcycle,28,1920,1084
644,4772,425,392,68,58,tensor(0.6372),3,motorcycle,28,1920,1084
644,3645,1325,581,63,70,tensor(0.2759),3,motorcycle,28,1920,1084
645,6,980,467,51,70,tensor(0.1356),3,motorcycle,28,1920,1084
645,13,1328,566,91,85,tensor(0.4780),3,motorcycle,28,1920,1084
645,3086,286,585,105,93,tensor(0.5950),3,motorcycle,28,1920,1084
645,3240,760,710,73,135,tensor(0.7081),3,motorcycle,28,1920,1084
645,3751,790,239,18,30,tensor(0.3435),3,motorcycle,28,1920,1084
645,1794,888,662,53,51,tensor(0.3756),3,motorcycle,28,1920,1084
645,3519,783,611,54,65,tensor(0.2761),3,motorcycle,28,1920,1084
645,573,684,253,24,42,tensor(0.2154),3,motorcycle,28,1920,1084
645,4130,1231,654,65,112,tensor(0.7100),3,motorcycle,28,1920,1084
645,3272,1126,536,57,85,tensor(0.5027),3,motorcycle,28,1920,1084
645,4174,1169,577,52,93,tensor(0.4775),3,motorcycle,28,1920,1084
645,4206,862,527,82,108,tensor(0.2923),3,motorcycle,28,1920,1084
645,4232,822,275,43,31,tensor(0.3690),3,motorcycle,28,1920,1084
645,4280,1163,744,63,118,tensor(0.7976),3,motorcycle,28,1920,1084
645,4473,1122,592,37,99,tensor(0.2622),3,motorcycle,28,1920,1084
645,4576,966,362,45,47,tensor(0.4781),3,motorcycle,28,1920,1084
645,4687,759,497,54,91,tensor(0.7778),3,motorcycle,28,1920,1084
645,4734,886,636,57,77,tensor(0.5096),3,motorcycle,28,1920,1084
645,4772,415,392,69,58,tensor(0.6457),3,motorcycle,28,1920,1084
645,3645,1326,582,61,69,tensor(0.2813),3,motorcycle,28,1920,1084
646,6,980,467,51,70,tensor(0.1306),3,motorcycle,28,1920,1084
646,13,1328,566,91,85,tensor(0.4722),3,motorcycle,28,1920,1084
646,21,1452,767,46,92,tensor(0.3049),3,motorcycle,28,1920,1084
646,3086,287,586,104,92,tensor(0.6052),3,motorcycle,28,1920,1084
646,3240,760,709,73,136,tensor(0.7171),3,motorcycle,28,1920,1084
646,3751,791,242,17,27,tensor(0.3154),3,motorcycle,28,1920,1084
646,1794,888,662,53,51,tensor(0.3385),3,motorcycle,28,1920,1084
646,3519,783,611,55,66,tensor(0.2398),3,motorcycle,28,1920,1084
646,573,684,252,24,43,tensor(0.1955),3,motorcycle,28,1920,1084
646,4130,1232,656,64,110,tensor(0.7161),3,motorcycle,28,1920,1084
646,3272,1126,537,57,84,tensor(0.4837),3,motorcycle,28,1920,1084
646,4174,1169,574,54,95,tensor(0.5626),3,motorcycle,28,1920,1084
646,4206,862,527,83,109,tensor(0.4002),3,motorcycle,28,1920,1084
646,4232,821,275,44,31,tensor(0.3526),3,motorcycle,28,1920,1084
646,4280,1162,741,63,117,tensor(0.8047),3,motorcycle,28,1920,1084
646,4473,1122,591,37,100,tensor(0.2518),3,motorcycle,28,1920,1084
646,4576,966,361,46,48,tensor(0.4298),3,motorcycle,28,1920,1084
646,4687,756,498,54,92,tensor(0.7912),3,motorcycle,28,1920,1084
646,4708,856,553,47,84,tensor(0.1329),3,motorcycle,28,1920,1084
646,4734,886,635,58,78,tensor(0.4883),3,motorcycle,28,1920,1084
646,4772,402,391,72,59,tensor(0.6593),3,motorcycle,28,1920,1084
646,3645,1326,582,61,69,tensor(0.2663),3,motorcycle,28,1920,1084
647,6,980,468,51,69,tensor(0.1423),3,motorcycle,28,1920,1084
647,13,1328,566,91,85,tensor(0.4911),3,motorcycle,28,1920,1084
647,21,1452,767,46,92,tensor(0.3083),3,motorcycle,28,1920,1084
647,3086,286,585,105,93,tensor(0.5666),3,motorcycle,28,1920,1084
647,3240,760,710,73,135,tensor(0.7058),3,motorcycle,28,1920,1084
647,3751,791,242,17,27,tensor(0.3150),3,motorcycle,28,1920,1084
647,1794,888,662,53,51,tensor(0.3427),3,motorcycle,28,1920,1084
647,573,683,251,26,43,tensor(0.2055),3,motorcycle,28,1920,1084
647,4130,1233,657,64,109,tensor(0.6963),3,motorcycle,28,1920,1084
647,3272,1126,537,58,85,tensor(0.4109),3,motorcycle,28,1920,1084
647,4174,1171,575,52,92,tensor(0.5494),3,motorcycle,28,1920,1084
647,4206,862,527,83,109,tensor(0.3875),3,motorcycle,28,1920,1084
647,4232,821,274,45,32,tensor(0.3513),3,motorcycle,28,1920,1084
647,4280,1161,738,64,117,tensor(0.7998),3,motorcycle,28,1920,1084
647,4473,1123,590,36,101,tensor(0.2576),3,motorcycle,28,1920,1084
647,4576,966,361,45,48,tensor(0.4125),3,motorcycle,28,1920,1084
647,4687,752,499,55,94,tensor(0.7906),3,motorcycle,28,1920,1084
647,4708,856,554,46,83,tensor(0.1264),3,motorcycle,28,1920,1084
647,4734,887,635,57,78,tensor(0.4715),3,motorcycle,28,1920,1084
647,4772,391,392,71,57,tensor(0.6098),3,motorcycle,28,1920,1084
647,3645,1326,581,61,69,tensor(0.2595),3,motorcycle,28,1920,1084
647,4840,1132,583,41,78,tensor(0.3213),3,motorcycle,28,1920,1084
648,6,980,468,51,69,tensor(0.1448),3,motorcycle,28,1920,1084
648,13,1328,566,92,85,tensor(0.4700),3,motorcycle,28,1920,1084
648,21,1452,767,46,92,tensor(0.3085),3,motorcycle,28,1920,1084
648,3086,289,589,101,89,tensor(0.4685),3,motorcycle,28,1920,1084
648,3240,760,711,72,134,tensor(0.7030),3,motorcycle,28,1920,1084
648,3751,792,242,16,27,tensor(0.3276),3,motorcycle,28,1920,1084
648,1794,888,662,53,51,tensor(0.3478),3,motorcycle,28,1920,1084
648,573,683,252,26,44,tensor(0.2827),3,motorcycle,28,1920,1084
648,4130,1234,658,63,108,tensor(0.6866),3,motorcycle,28,1920,1084
648,3272,1126,536,58,86,tensor(0.3872),3,motorcycle,28,1920,1084
648,4174,1172,575,52,90,tensor(0.4665),3,motorcycle,28,1920,1084
648,4206,862,527,83,108,tensor(0.3608),3,motorcycle,28,1920,1084
648,4232,821,275,44,31,tensor(0.3474),3,motorcycle,28,1920,1084
648,4280,1161,734,63,117,tensor(0.7990),3,motorcycle,28,1920,1084
648,4473,1124,590,37,102,tensor(0.2773),3,motorcycle,28,1920,1084
648,4576,966,361,45,48,tensor(0.3807),3,motorcycle,28,1920,1084
648,4687,749,501,54,95,tensor(0.7845),3,motorcycle,28,1920,1084
648,4708,857,554,45,83,tensor(0.1330),3,motorcycle,28,1920,1084
648,4734,887,636,57,77,tensor(0.4952),3,motorcycle,28,1920,1084
648,4772,379,394,70,55,tensor(0.4812),3,motorcycle,28,1920,1084
648,3645,1326,582,61,68,tensor(0.2743),3,motorcycle,28,1920,1084
648,4840,1132,583,41,78,tensor(0.3655),3,motorcycle,28,1920,1084
649,6,980,468,51,69,tensor(0.1319),3,motorcycle,28,1920,1084
649,13,1328,565,92,86,tensor(0.4913),3,motorcycle,28,1920,1084
649,21,1452,767,46,92,tensor(0.3032),3,motorcycle,28,1920,1084
649,3086,289,589,101,89,tensor(0.4989),3,motorcycle,28,1920,1084
649,3240,760,711,71,134,tensor(0.7002),3,motorcycle,28,1920,1084
649,3751,792,242,17,27,tensor(0.3313),3,motorcycle,28,1920,1084
649,1794,888,662,54,51,tensor(0.3512),3,motorcycle,28,1920,1084
649,573,682,252,27,44,tensor(0.2893),3,motorcycle,28,1920,1084
649,4130,1235,658,62,108,tensor(0.6895),3,motorcycle,28,1920,1084
