frame,track_id,x,y,w,h,confidence,class_id,class_name,fps,video_width,video_height
535,241,904,320,37,39,tensor(1),3,motorcycle,28,1920,1084
535,242,768,332,27,45,tensor(1),3,motorcycle,28,1920,1084
535,243,592,613,48,78,tensor(1),3,motorcycle,28,1920,1084
535,245,563,735,75,163,tensor(1),3,motorcycle,28,1920,1084
535,246,1324,576,78,81,tensor(1),3,motorcycle,28,1920,1084
535,250,1127,446,92,60,tensor(1),3,motorcycle,28,1920,1084
535,251,616,388,62,46,tensor(1),3,motorcycle,28,1920,1084
535,259,505,425,108,68,tensor(1),3,motorcycle,28,1920,1084
535,262,711,398,54,41,tensor(1),3,motorcycle,28,1920,1084
535,263,694,361,126,105,tensor(1),3,motorcycle,28,1920,1084
535,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
535,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
536,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
536,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
536,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
536,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
536,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
536,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
536,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
536,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
536,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
536,148,1344,751,85,107,tensor(1),3,motorcycle,28,1920,1084
536,205,1344,772,69,87,tensor(1),3,motorcycle,28,1920,1084
536,209,359,637,65,110,tensor(1),3,motorcycle,28,1920,1084
536,221,1235,704,67,94,tensor(1),3,motorcycle,28,1920,1084
536,235,734,427,93,67,tensor(1),3,motorcycle,28,1920,1084
536,239,1435,755,58,47,tensor(1),3,motorcycle,28,1920,1084
536,241,904,320,37,39,tensor(1),3,motorcycle,28,1920,1084
536,242,768,332,27,46,tensor(1),3,motorcycle,28,1920,1084
536,243,596,621,42,69,tensor(1),3,motorcycle,28,1920,1084
536,245,562,741,74,161,tensor(1),3,motorcycle,28,1920,1084
536,246,1324,576,77,81,tensor(1),3,motorcycle,28,1920,1084
536,250,1129,446,91,60,tensor(1),3,motorcycle,28,1920,1084
536,251,614,388,62,46,tensor(1),3,motorcycle,28,1920,1084
536,259,509,426,105,68,tensor(1),3,motorcycle,28,1920,1084
536,262,708,398,52,39,tensor(1),3,motorcycle,28,1920,1084
536,263,692,365,134,113,tensor(1),3,motorcycle,28,1920,1084
536,264,561,656,77,241,tensor(1),3,motorcycle,28,1920,1084
536,265,705,368,70,64,tensor(1),3,motorcycle,28,1920,1084
536,266,569,654,61,157,tensor(1),3,motorcycle,28,1920,1084
536,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
536,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
537,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
537,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
537,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
537,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
537,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
537,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
537,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
537,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
537,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
537,148,1344,750,86,108,tensor(1),3,motorcycle,28,1920,1084
537,205,1344,772,69,87,tensor(1),3,motorcycle,28,1920,1084
537,209,359,637,65,109,tensor(1),3,motorcycle,28,1920,1084
537,221,1235,704,67,94,tensor(1),3,motorcycle,28,1920,1084
537,235,743,429,89,65,tensor(1),3,motorcycle,28,1920,1084
537,239,1435,755,58,47,tensor(1),3,motorcycle,28,1920,1084
537,241,905,320,36,39,tensor(1),3,motorcycle,28,1920,1084
537,242,768,333,27,44,tensor(1),3,motorcycle,28,1920,1084
537,243,597,630,43,71,tensor(1),3,motorcycle,28,1920,1084
537,245,557,743,77,169,tensor(1),3,motorcycle,28,1920,1084
537,246,1323,575,78,82,tensor(1),3,motorcycle,28,1920,1084
537,248,1269,525,137,92,tensor(1),3,motorcycle,28,1920,1084
537,250,1134,450,83,55,tensor(1),3,motorcycle,28,1920,1084
537,251,610,388,61,47,tensor(1),3,motorcycle,28,1920,1084
537,259,518,427,103,67,tensor(1),3,motorcycle,28,1920,1084
537,264,568,718,50,152,tensor(1),3,motorcycle,28,1920,1084
537,265,702,376,61,55,tensor(1),3,motorcycle,28,1920,1084
537,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
537,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
538,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
538,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
538,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
538,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
538,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
538,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
538,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
538,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
538,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
538,148,1344,750,86,108,tensor(1),3,motorcycle,28,1920,1084
538,205,1344,772,69,87,tensor(1),3,motorcycle,28,1920,1084
538,209,359,639,64,107,tensor(1),3,motorcycle,28,1920,1084
538,221,1235,705,67,93,tensor(1),3,motorcycle,28,1920,1084
538,235,751,429,88,64,tensor(1),3,motorcycle,28,1920,1084
538,239,1436,755,57,47,tensor(1),3,motorcycle,28,1920,1084
538,241,905,320,36,39,tensor(1),3,motorcycle,28,1920,1084
538,242,768,333,27,44,tensor(1),3,motorcycle,28,1920,1084
538,245,551,753,77,167,tensor(1),3,motorcycle,28,1920,1084
538,246,1324,575,77,82,tensor(1),3,motorcycle,28,1920,1084
538,250,1139,452,77,53,tensor(1),3,motorcycle,28,1920,1084
538,251,602,388,62,47,tensor(1),3,motorcycle,28,1920,1084
538,259,528,429,100,66,tensor(1),3,motorcycle,28,1920,1084
538,262,696,397,53,39,tensor(1),3,motorcycle,28,1920,1084
538,265,693,379,59,54,tensor(1),3,motorcycle,28,1920,1084
538,267,743,340,38,54,tensor(1),3,motorcycle,28,1920,1084
538,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
538,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
539,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
539,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
539,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
539,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
539,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
539,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
539,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
539,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
539,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
539,148,1344,750,87,108,tensor(1),3,motorcycle,28,1920,1084
539,205,1345,772,69,87,tensor(1),3,motorcycle,28,1920,1084
539,209,360,639,65,107,tensor(1),3,motorcycle,28,1920,1084
539,221,1235,705,67,93,tensor(1),3,motorcycle,28,1920,1084
539,235,759,429,87,65,tensor(1),3,motorcycle,28,1920,1084
539,239,1435,754,58,48,tensor(1),3,motorcycle,28,1920,1084
539,241,904,320,37,39,tensor(1),3,motorcycle,28,1920,1084
539,242,768,333,27,44,tensor(1),3,motorcycle,28,1920,1084
539,245,545,764,76,166,tensor(1),3,motorcycle,28,1920,1084
539,246,1324,575,76,82,tensor(1),3,motorcycle,28,1920,1084
539,250,1144,453,73,52,tensor(1),3,motorcycle,28,1920,1084
539,255,590,644,55,105,tensor(1),3,motorcycle,28,1920,1084
539,259,539,430,98,66,tensor(1),3,motorcycle,28,1920,1084
539,262,690,401,51,37,tensor(1),3,motorcycle,28,1920,1084
539,265,686,387,51,46,tensor(1),3,motorcycle,28,1920,1084
539,267,741,339,39,55,tensor(1),3,motorcycle,28,1920,1084
539,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
539,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
540,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
540,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
540,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
540,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
540,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
540,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
540,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
540,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
540,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
540,148,1344,749,87,109,tensor(1),3,motorcycle,28,1920,1084
540,205,1345,773,68,86,tensor(1),3,motorcycle,28,1920,1084
540,209,361,639,65,108,tensor(1),3,motorcycle,28,1920,1084
540,221,1235,705,67,92,tensor(1),3,motorcycle,28,1920,1084
540,235,770,431,84,63,tensor(1),3,motorcycle,28,1920,1084
540,239,1435,754,58,48,tensor(1),3,motorcycle,28,1920,1084
540,241,904,320,37,39,tensor(1),3,motorcycle,28,1920,1084
540,242,769,334,27,43,tensor(1),3,motorcycle,28,1920,1084
540,245,537,771,81,174,tensor(1),3,motorcycle,28,1920,1084
540,246,1323,576,76,81,tensor(1),3,motorcycle,28,1920,1084
540,250,1150,455,68,50,tensor(1),3,motorcycle,28,1920,1084
540,255,592,649,54,105,tensor(1),3,motorcycle,28,1920,1084
540,259,548,429,100,67,tensor(1),3,motorcycle,28,1920,1084
540,267,740,338,39,55,tensor(1),3,motorcycle,28,1920,1084
540,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
540,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
541,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
541,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
541,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
541,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
541,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
541,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
541,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
541,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
541,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
541,148,1344,749,88,109,tensor(1),3,motorcycle,28,1920,1084
541,205,1345,773,68,86,tensor(1),3,motorcycle,28,1920,1084
541,209,362,641,63,105,tensor(1),3,motorcycle,28,1920,1084
541,221,1235,705,67,93,tensor(1),3,motorcycle,28,1920,1084
541,235,779,431,83,63,tensor(1),3,motorcycle,28,1920,1084
541,239,1435,754,58,48,tensor(1),3,motorcycle,28,1920,1084
541,241,904,320,37,39,tensor(1),3,motorcycle,28,1920,1084
541,242,770,334,25,42,tensor(1),3,motorcycle,28,1920,1084
541,245,528,782,84,181,tensor(1),3,motorcycle,28,1920,1084
541,246,1323,576,76,81,tensor(1),3,motorcycle,28,1920,1084
541,250,1155,455,66,50,tensor(1),3,motorcycle,28,1920,1084
541,253,1175,448,66,59,tensor(1),3,motorcycle,28,1920,1084
541,255,591,656,53,104,tensor(1),3,motorcycle,28,1920,1084
541,259,558,430,96,65,tensor(1),3,motorcycle,28,1920,1084
541,267,739,338,40,55,tensor(1),3,motorcycle,28,1920,1084
541,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
541,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
542,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
542,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
542,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
542,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
542,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
542,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
542,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
542,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
542,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
542,148,1344,749,88,109,tensor(1),3,motorcycle,28,1920,1084
542,205,1345,773,68,86,tensor(1),3,motorcycle,28,1920,1084
542,209,362,640,63,106,tensor(1),3,motorcycle,28,1920,1084
542,221,1235,705,67,93,tensor(1),3,motorcycle,28,1920,1084
542,235,787,431,82,61,tensor(1),3,motorcycle,28,1920,1084
542,239,1435,754,58,48,tensor(1),3,motorcycle,28,1920,1084
542,241,905,321,35,38,tensor(1),3,motorcycle,28,1920,1084
542,242,770,335,25,42,tensor(1),3,motorcycle,28,1920,1084
542,245,515,775,90,194,tensor(1),3,motorcycle,28,1920,1084
542,246,1323,577,75,80,tensor(1),3,motorcycle,28,1920,1084
542,255,590,662,53,106,tensor(1),3,motorcycle,28,1920,1084
542,259,568,429,92,63,tensor(1),3,motorcycle,28,1920,1084
542,267,741,340,38,53,tensor(1),3,motorcycle,28,1920,1084
542,268,1088,585,55,94,tensor(1),3,motorcycle,28,1920,1084
542,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
542,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
543,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
543,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
543,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
543,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
543,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
543,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
543,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
543,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
543,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
543,148,1344,749,88,109,tensor(1),3,motorcycle,28,1920,1084
543,205,1345,773,68,86,tensor(1),3,motorcycle,28,1920,1084
543,209,362,641,63,106,tensor(1),3,motorcycle,28,1920,1084
543,221,1235,705,67,93,tensor(1),3,motorcycle,28,1920,1084
543,235,790,431,81,61,tensor(1),3,motorcycle,28,1920,1084
543,239,1435,754,58,48,tensor(1),3,motorcycle,28,1920,1084
543,241,905,321,35,38,tensor(1),3,motorcycle,28,1920,1084
543,242,770,335,25,42,tensor(1),3,motorcycle,28,1920,1084
543,245,509,770,95,202,tensor(1),3,motorcycle,28,1920,1084
543,246,1323,577,75,80,tensor(1),3,motorcycle,28,1920,1084
543,255,590,665,53,106,tensor(1),3,motorcycle,28,1920,1084
543,259,571,428,90,64,tensor(1),3,motorcycle,28,1920,1084
543,267,742,341,37,52,tensor(1),3,motorcycle,28,1920,1084
543,268,1088,584,56,95,tensor(1),3,motorcycle,28,1920,1084
543,269,1176,466,31,40,tensor(1),3,motorcycle,28,1920,1084
543,270,1174,456,38,50,tensor(1),3,motorcycle,28,1920,1084
543,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
543,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
544,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
544,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
544,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
544,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
544,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
544,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
544,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
544,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
544,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
544,148,1344,749,88,109,tensor(1),3,motorcycle,28,1920,1084
544,205,1344,773,69,86,tensor(1),3,motorcycle,28,1920,1084
544,209,362,641,64,106,tensor(1),3,motorcycle,28,1920,1084
544,221,1235,705,67,93,tensor(1),3,motorcycle,28,1920,1084
544,235,797,431,80,60,tensor(1),3,motorcycle,28,1920,1084
544,239,1435,754,58,48,tensor(1),3,motorcycle,28,1920,1084
544,241,905,321,35,38,tensor(1),3,motorcycle,28,1920,1084
544,242,770,335,25,42,tensor(1),3,motorcycle,28,1920,1084
544,245,504,795,89,188,tensor(1),3,motorcycle,28,1920,1084
544,246,1323,576,76,81,tensor(1),3,motorcycle,28,1920,1084
544,255,589,667,54,111,tensor(1),3,motorcycle,28,1920,1084
544,259,579,430,91,64,tensor(1),3,motorcycle,28,1920,1084
544,265,654,400,53,47,tensor(1),3,motorcycle,28,1920,1084
544,267,742,341,38,52,tensor(1),3,motorcycle,28,1920,1084
544,268,1088,584,55,95,tensor(1),3,motorcycle,28,1920,1084
544,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
544,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
545,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
545,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
545,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
545,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
545,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
545,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
545,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
545,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
545,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
545,148,1344,749,88,109,tensor(1),3,motorcycle,28,1920,1084
545,205,1345,773,68,86,tensor(1),3,motorcycle,28,1920,1084
545,209,361,641,64,106,tensor(1),3,motorcycle,28,1920,1084
545,221,1234,705,68,93,tensor(1),3,motorcycle,28,1920,1084
545,224,1266,520,85,93,tensor(1),3,motorcycle,28,1920,1084
545,235,805,432,78,58,tensor(1),3,motorcycle,28,1920,1084
545,237,1205,512,54,72,tensor(1),3,motorcycle,28,1920,1084
545,239,1436,754,57,47,tensor(1),3,motorcycle,28,1920,1084
545,241,905,321,35,38,tensor(1),3,motorcycle,28,1920,1084
545,242,769,335,26,42,tensor(1),3,motorcycle,28,1920,1084
545,245,496,807,91,190,tensor(1),3,motorcycle,28,1920,1084
545,246,1323,576,75,81,tensor(1),3,motorcycle,28,1920,1084
545,248,1275,532,126,85,tensor(1),3,motorcycle,28,1920,1084
545,255,587,673,54,112,tensor(1),3,motorcycle,28,1920,1084
545,259,589,430,89,63,tensor(1),3,motorcycle,28,1920,1084
545,265,637,400,61,52,tensor(1),3,motorcycle,28,1920,1084
545,267,741,341,39,52,tensor(1),3,motorcycle,28,1920,1084
545,268,1087,583,56,97,tensor(1),3,motorcycle,28,1920,1084
545,271,1240,628,50,89,tensor(1),3,motorcycle,28,1920,1084
545,272,736,333,56,57,tensor(1),3,motorcycle,28,1920,1084
545,273,742,353,34,41,tensor(1),3,motorcycle,28,1920,1084
545,274,922,376,142,72,tensor(1),3,motorcycle,28,1920,1084
545,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
545,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
546,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
546,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
546,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
546,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
546,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
546,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
546,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
546,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
546,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
546,148,1346,750,87,109,tensor(1),3,motorcycle,28,1920,1084
546,205,1345,767,73,92,tensor(1),3,motorcycle,28,1920,1084
546,209,360,646,60,100,tensor(1),3,motorcycle,28,1920,1084
546,221,1234,707,65,90,tensor(1),3,motorcycle,28,1920,1084
546,233,1256,503,88,77,tensor(1),3,motorcycle,28,1920,1084
546,235,811,434,78,58,tensor(1),3,motorcycle,28,1920,1084
546,241,905,321,36,39,tensor(1),3,motorcycle,28,1920,1084
546,242,768,333,27,45,tensor(1),3,motorcycle,28,1920,1084
546,245,486,824,92,189,tensor(1),3,motorcycle,28,1920,1084
546,246,1325,576,75,80,tensor(1),3,motorcycle,28,1920,1084
546,259,598,423,96,68,tensor(1),3,motorcycle,28,1920,1084
546,267,740,340,41,54,tensor(1),3,motorcycle,28,1920,1084
546,268,1090,583,53,90,tensor(1),3,motorcycle,28,1920,1084
546,272,734,330,58,58,tensor(1),3,motorcycle,28,1920,1084
546,274,923,376,131,70,tensor(1),3,motorcycle,28,1920,1084
546,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
546,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
547,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
547,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
547,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
547,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
547,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
547,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
547,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
547,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
547,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
547,148,1343,751,87,108,tensor(1),3,motorcycle,28,1920,1084
547,205,1346,773,69,86,tensor(1),3,motorcycle,28,1920,1084
547,221,1233,708,65,88,tensor(1),3,motorcycle,28,1920,1084
547,233,1257,504,89,79,tensor(1),3,motorcycle,28,1920,1084
547,235,817,434,81,59,tensor(1),3,motorcycle,28,1920,1084
547,237,1205,508,56,73,tensor(1),3,motorcycle,28,1920,1084
547,241,905,322,35,38,tensor(1),3,motorcycle,28,1920,1084
547,242,768,333,27,46,tensor(1),3,motorcycle,28,1920,1084
547,246,1325,576,75,80,tensor(1),3,motorcycle,28,1920,1084
547,255,580,687,55,115,tensor(1),3,motorcycle,28,1920,1084
547,259,601,412,105,77,tensor(1),3,motorcycle,28,1920,1084
547,267,739,340,42,55,tensor(1),3,motorcycle,28,1920,1084
547,268,1090,582,53,90,tensor(1),3,motorcycle,28,1920,1084
547,272,735,330,57,56,tensor(1),3,motorcycle,28,1920,1084
547,275,1203,457,50,114,tensor(1),3,motorcycle,28,1920,1084
547,276,1328,593,70,64,tensor(1),3,motorcycle,28,1920,1084
547,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
547,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
548,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
548,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
548,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
548,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
548,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
548,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
548,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
548,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
548,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
548,148,1343,751,87,108,tensor(1),3,motorcycle,28,1920,1084
548,205,1345,774,69,85,tensor(1),3,motorcycle,28,1920,1084
548,209,358,645,61,101,tensor(1),3,motorcycle,28,1920,1084
548,221,1233,708,64,88,tensor(1),3,motorcycle,28,1920,1084
548,233,1257,505,92,80,tensor(1),3,motorcycle,28,1920,1084
548,235,825,434,80,58,tensor(1),3,motorcycle,28,1920,1084
548,237,1204,510,56,71,tensor(1),3,motorcycle,28,1920,1084
548,241,905,323,35,37,tensor(1),3,motorcycle,28,1920,1084
548,242,769,334,26,45,tensor(1),3,motorcycle,28,1920,1084
548,246,1325,576,75,80,tensor(1),3,motorcycle,28,1920,1084
548,255,577,695,54,114,tensor(1),3,motorcycle,28,1920,1084
548,259,616,423,93,69,tensor(1),3,motorcycle,28,1920,1084
548,267,739,341,42,55,tensor(1),3,motorcycle,28,1920,1084
548,268,1090,581,53,90,tensor(1),3,motorcycle,28,1920,1084
548,272,735,330,58,57,tensor(1),3,motorcycle,28,1920,1084
548,276,1327,592,71,65,tensor(1),3,motorcycle,28,1920,1084
548,277,1197,472,27,48,tensor(1),3,motorcycle,28,1920,1084
548,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
548,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
549,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
549,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
549,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
549,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
549,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
549,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
549,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
549,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
549,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
549,148,1343,752,86,107,tensor(1),3,motorcycle,28,1920,1084
549,205,1345,775,68,84,tensor(1),3,motorcycle,28,1920,1084
549,209,359,642,62,104,tensor(1),3,motorcycle,28,1920,1084
549,221,1234,709,64,87,tensor(1),3,motorcycle,28,1920,1084
549,233,1262,507,85,74,tensor(1),3,motorcycle,28,1920,1084
549,235,835,434,76,54,tensor(1),3,motorcycle,28,1920,1084
549,237,1203,509,57,73,tensor(1),3,motorcycle,28,1920,1084
549,239,1445,754,51,45,tensor(1),3,motorcycle,28,1920,1084
549,241,905,322,36,39,tensor(1),3,motorcycle,28,1920,1084
549,242,769,333,27,46,tensor(1),3,motorcycle,28,1920,1084
549,245,450,838,94,186,tensor(1),3,motorcycle,28,1920,1084
549,246,1325,576,76,80,tensor(1),3,motorcycle,28,1920,1084
549,254,591,392,84,59,tensor(1),3,motorcycle,28,1920,1084
549,255,571,695,59,124,tensor(1),3,motorcycle,28,1920,1084
549,259,627,427,89,66,tensor(1),3,motorcycle,28,1920,1084
549,267,738,341,45,58,tensor(1),3,motorcycle,28,1920,1084
549,268,1090,582,54,92,tensor(1),3,motorcycle,28,1920,1084
